ID,X314,X119,X118,X127,X6_g,X6_j,X3_c,X51,X27,X58,X100,X324,X351,y
1728,0,1,1,1,0,0,1,0,1,1,0,1,0,95.1
1732,0,1,1,1,0,0,1,0,1,0,1,0,1,91.58
1736,0,1,1,1,1,0,1,1,1,1,1,1,0,116.02
1737,1,0,0,0,0,1,1,0,0,0,0,0,0,97.57
1739,1,1,1,0,0,0,0,0,0,0,0,0,1,107.36
1740,1,0,0,0,0,0,1,0,0,0,0,0,0,109.77
1741,1,1,1,0,0,1,0,1,0,1,0,1,0,114.25
1743,1,0,0,0,0,0,1,1,1,0,1,0,1,104.42
1744,0,1,1,1,1,0,1,0,1,1,1,1,0,91.16
1746,1,1,1,0,1,0,0,1,1,1,1,1,1,119.02
1748,1,0,0,0,0,0,1,1,1,1,1,1,0,100.42
1750,1,1,1,0,0,0,0,1,1,0,1,0,1,109.39
1757,0,1,1,1,0,0,1,1,1,1,0,1,1,91.19
1765,1,0,0,0,1,0,1,1,1,1,1,1,1,107.24
1767,1,1,1,0,0,0,0,1,1,0,1,0,0,114.32
1776,0,0,0,1,0,1,0,1,1,0,0,0,1,93.02
1778,0,0,0,1,0,1,1,1,1,1,1,1,1,90.22
1781,0,1,1,1,0,1,1,1,1,1,1,1,0,105.45
1782,1,1,1,0,1,0,0,1,1,0,1,0,1,112.38
1783,0,1,1,1,0,0,1,1,1,0,1,0,0,94.87
1785,0,1,1,1,1,0,1,1,0,1,1,1,0,114.51
1786,1,1,1,0,1,0,0,1,1,0,1,0,0,127.91
1789,1,0,0,0,1,0,0,1,0,0,0,0,1,99.48
1791,1,0,0,0,0,1,1,1,1,0,0,0,0,129.32
1792,0,0,0,0,1,0,0,0,1,0,0,0,0,83.42
1793,0,1,1,1,1,0,0,1,1,1,1,1,0,118.44
1794,1,1,1,0,0,1,1,1,0,0,1,0,0,111.9
1795,0,0,0,1,0,0,0,1,1,0,1,0,0,91.37
1797,0,1,1,1,0,0,1,1,0,1,1,1,0,86.93
1798,0,1,1,0,0,1,1,1,1,1,1,1,1,112.51
1800,0,0,0,1,0,1,0,1,1,1,1,1,1,102.87
1802,1,1,1,0,0,1,1,1,0,1,1,1,0,106.79
1804,1,0,0,0,0,0,0,1,0,0,1,0,1,99.18
1805,0,1,1,1,0,0,0,1,0,1,1,1,0,92.4
1806,0,1,1,0,0,1,0,1,0,1,0,1,1,108.57
1808,0,0,0,1,0,0,1,0,0,0,1,0,0,95.64
1810,0,1,1,1,0,0,1,1,1,1,0,1,0,89.6
1811,1,0,0,0,1,0,0,1,1,1,1,1,1,98.95
1817,1,1,1,0,0,1,1,1,1,1,0,1,1,108.65
1819,0,1,1,0,0,0,1,1,0,0,1,0,0,110.87
1823,1,1,1,0,1,0,1,1,1,1,1,1,0,108.36
1824,0,0,0,0,1,0,0,0,1,0,0,0,0,78.5
1827,1,0,0,0,1,0,0,1,0,0,0,0,1,101.98
1829,1,1,1,0,0,0,1,1,1,1,1,1,0,106.56
1830,0,1,1,1,0,0,1,0,1,1,1,1,1,88.38
1832,0,1,1,1,1,0,0,0,1,1,1,1,0,89.96
1833,1,1,1,0,0,0,1,1,0,1,0,1,0,113.56
1834,1,1,1,0,0,0,0,1,0,0,0,0,0,112.09
1835,0,0,0,1,0,0,1,0,1,1,1,1,0,92.32
1838,1,0,0,0,0,1,1,1,1,1,1,1,1,99.78
1839,0,1,1,1,0,0,0,1,0,0,1,0,0,92.38
1840,1,1,1,0,1,0,1,1,1,1,1,1,0,104.19
1842,1,0,0,0,0,0,0,1,1,0,1,0,0,98.01
1843,0,0,0,0,0,1,0,1,1,1,0,1,0,78.47
1845,0,1,1,1,0,1,1,1,0,0,1,0,0,91.78
1846,1,1,1,0,1,0,1,1,1,1,1,1,1,108.38
1847,1,1,1,0,0,0,1,1,0,0,1,0,0,105.4
1849,1,0,0,0,0,0,0,1,1,0,1,0,1,99.0
1850,0,1,1,1,1,0,0,1,0,0,1,0,0,87.13
1855,1,1,1,0,0,0,0,1,0,1,0,1,0,107.48
1857,1,0,0,0,0,1,1,1,0,1,0,1,0,100.77
1858,0,1,1,1,0,0,0,0,1,1,0,1,1,92.95
1862,0,1,1,1,1,0,0,1,0,0,1,0,0,87.21
1864,1,0,0,0,0,1,1,1,0,0,1,0,0,100.35
1869,1,1,1,0,0,0,1,1,1,0,1,0,0,106.19
1870,0,0,0,1,1,0,0,1,1,1,1,1,1,90.04
1871,1,1,1,0,0,0,0,1,1,0,1,0,1,123.31
1873,1,1,1,0,0,0,1,1,0,1,0,1,0,117.89
1874,0,0,0,1,1,0,0,0,1,1,1,1,0,88.64
1875,1,1,1,0,0,0,0,1,0,0,0,0,0,110.54
1876,0,0,0,1,0,1,1,0,1,1,1,1,0,93.76
1877,1,1,1,0,0,0,1,0,0,1,0,1,0,117.3
1878,0,1,1,1,1,0,0,1,0,0,1,0,0,101.2
1881,0,1,1,1,1,0,0,1,0,0,1,0,0,98.17
1883,1,0,0,0,0,0,0,1,0,1,1,1,1,99.91
1884,0,1,1,1,0,0,1,0,0,1,1,1,0,94.29
1886,0,1,1,1,0,0,1,1,1,1,1,1,0,91.63
1889,1,1,1,0,1,0,1,1,1,1,1,1,0,107.59
1891,0,0,0,1,0,0,1,0,1,1,1,1,0,90.71
1892,1,1,1,0,1,0,0,1,0,1,0,1,1,107.36
1893,0,0,0,1,0,1,0,1,1,0,0,0,0,91.21
1898,0,1,1,1,1,0,1,0,1,1,0,1,0,90.4
1899,0,0,0,1,0,0,1,1,1,1,0,1,0,91.27
1903,0,0,0,1,0,1,1,1,0,1,0,1,0,90.32
1904,1,1,1,0,0,0,0,1,1,1,1,1,1,108.82
1907,0,0,0,1,0,0,0,0,1,0,0,0,0,93.75
1908,1,1,1,0,0,1,0,1,1,1,1,1,1,108.49
1909,0,0,0,1,0,0,1,0,1,1,1,1,0,88.34
1910,1,1,1,0,0,1,1,0,0,1,0,1,0,120.17
1911,0,1,1,1,1,0,1,0,1,1,1,1,0,87.21
1913,0,1,1,1,1,0,0,1,0,0,1,0,0,93.42
1914,1,1,1,0,0,1,0,0,0,0,0,0,1,108.34
1919,0,1,1,1,0,0,1,1,1,1,0,1,0,90.35
1921,0,0,0,1,0,0,1,0,1,1,1,1,0,88.71
1922,1,1,1,0,0,0,1,1,1,1,1,1,0,110.7
1926,0,1,1,0,0,1,1,1,1,1,1,1,0,115.73
1927,0,0,0,1,0,0,0,1,0,1,0,1,0,88.24
1928,1,1,1,0,0,0,1,1,1,0,1,0,0,110.12
1929,0,0,0,1,1,0,1,0,1,1,1,1,0,89.97
1931,0,0,0,1,0,0,0,0,1,0,1,0,1,100.28
1936,0,1,1,0,0,0,0,1,1,1,1,1,1,114.35
1937,0,1,1,1,1,0,1,0,1,1,1,1,1,92.55
1938,1,1,1,0,0,1,1,1,1,1,1,1,0,115.22
1939,0,0,0,1,0,0,0,0,1,0,1,0,0,93.83
1946,0,1,1,1,0,0,0,0,1,0,0,0,0,94.39
1947,0,1,1,1,0,1,1,1,0,1,1,1,0,96.83
1950,0,1,1,1,1,0,1,1,1,1,1,1,0,90.96
1951,1,0,0,0,0,0,0,0,1,0,0,0,0,111.89
1953,0,1,1,0,0,0,1,1,1,0,0,0,0,113.39
1956,0,1,1,1,1,0,1,0,1,1,1,1,0,107.13
1957,1,1,1,0,0,1,1,1,1,1,1,1,1,125.03
1961,0,1,1,1,0,1,1,0,1,1,1,1,1,90.43
1962,1,0,0,0,0,0,1,0,1,0,0,0,0,101.58
1964,1,0,0,0,1,0,1,1,1,1,1,1,1,103.57
1966,1,0,0,0,1,0,0,1,0,0,1,0,0,107.99
1967,0,1,1,1,1,0,1,0,1,1,1,1,0,102.39
1970,1,0,0,0,1,0,0,1,1,0,1,0,1,113.74
1974,1,1,1,0,0,0,1,1,0,1,1,1,0,106.57
1976,1,1,1,0,0,0,0,1,0,1,1,1,0,107.48
1980,1,1,1,0,1,0,0,1,1,0,1,0,1,106.52
1983,0,1,1,1,0,1,1,0,0,1,1,1,0,100.62
1984,1,0,0,0,0,0,0,1,1,0,1,0,1,101.33
1985,0,1,1,0,0,0,1,1,1,0,0,0,0,108.68
1986,0,0,0,1,1,0,1,1,1,1,0,1,0,90.04
1990,0,1,1,1,0,0,1,0,1,1,1,1,1,94.64
1991,0,0,0,1,1,0,1,1,1,0,1,0,0,114.53
1994,1,0,0,0,0,1,1,1,1,0,1,0,0,110.24
1995,0,1,1,1,0,0,1,1,0,1,1,1,0,91.49
1996,1,0,0,0,0,0,0,1,1,0,0,0,1,106.0
1998,1,1,1,0,1,0,1,1,1,0,1,0,1,104.97
2000,1,0,0,0,0,0,0,0,1,0,0,0,0,107.13
2005,0,0,0,1,0,1,1,0,1,1,1,1,1,95.62
2008,0,1,1,1,0,1,1,0,1,1,1,1,1,95.04
2011,0,1,1,1,0,0,1,1,1,1,1,1,1,88.96
2012,1,0,0,0,0,0,0,1,1,0,0,0,1,101.66
2014,1,0,0,0,0,0,0,1,0,0,1,0,0,104.37
2015,0,1,1,1,0,1,1,0,1,1,1,1,0,99.72
2016,1,0,0,0,0,0,1,1,1,0,1,0,1,105.43
2017,0,1,1,1,1,0,0,1,1,0,1,0,0,125.06
2019,0,1,1,1,0,1,0,1,1,0,0,0,1,89.43
2020,1,1,1,0,1,0,1,1,1,1,1,1,0,108.37
2021,0,1,1,1,1,0,1,0,1,1,1,1,1,89.0
2023,0,1,1,1,0,0,0,1,0,1,1,1,0,99.06
2027,0,1,1,1,0,1,1,0,1,1,0,1,1,89.29
2028,1,1,1,0,0,1,1,1,0,1,0,1,0,115.13
2029,0,1,1,1,0,0,0,1,0,0,1,0,0,92.73
2034,1,1,1,0,1,0,0,1,0,1,1,1,0,108.88
2038,0,0,0,1,0,1,1,1,1,1,1,1,0,98.56
2039,1,1,1,0,0,1,1,0,1,1,1,1,0,108.64
2041,1,0,0,0,0,1,1,0,0,1,0,1,0,99.51
2042,0,1,1,1,1,0,0,1,1,0,1,0,0,89.83
2045,0,1,1,1,1,0,0,0,1,1,1,1,0,92.63
2047,0,1,1,1,0,0,0,0,1,1,0,1,0,105.53
2048,1,1,1,0,0,0,1,1,1,1,1,1,0,108.99
2049,0,0,0,1,0,0,1,0,1,1,1,1,0,90.1
2050,1,1,1,0,0,0,0,1,1,0,1,0,0,117.98
2051,0,0,0,0,0,1,0,1,1,0,1,0,0,89.65
2052,0,1,1,1,1,0,1,1,1,1,0,1,0,88.1
2053,0,0,0,1,0,0,0,0,1,0,0,0,0,99.56
2057,0,1,1,1,0,0,0,0,0,0,0,0,0,85.48
2061,0,1,1,0,0,0,0,1,1,1,0,1,0,115.81
2064,0,0,0,1,1,0,0,0,1,1,1,1,0,89.75
2068,0,0,0,1,1,0,0,0,1,1,1,1,0,93.78
2069,0,0,0,0,0,0,0,1,1,1,0,1,0,89.06
2070,0,1,1,1,0,0,1,1,1,0,0,0,0,88.26
2071,1,1,1,0,0,0,1,1,1,1,1,1,0,105.53
2077,1,1,1,0,0,0,1,1,1,1,0,1,0,116.21
2078,0,0,0,1,0,0,0,0,1,1,0,1,1,90.59
2079,1,1,1,0,0,0,0,1,0,0,1,0,0,115.15
2081,1,1,1,0,1,0,1,1,1,1,1,1,0,108.36
2083,1,1,1,0,0,1,1,1,1,1,1,1,1,109.45
2084,0,1,1,1,0,1,1,1,1,1,1,1,0,93.92
2086,0,0,0,1,1,0,0,1,0,0,1,0,1,91.07
2088,0,0,0,1,0,0,0,0,1,1,1,1,0,93.96
2089,0,0,0,0,0,1,0,1,1,1,0,1,1,76.22
2090,0,0,0,1,0,0,0,1,1,1,1,1,0,93.6
2094,0,1,1,1,1,0,0,1,0,1,1,1,1,97.0
2095,1,0,0,0,0,0,0,1,1,0,1,0,1,102.76
2096,0,1,1,1,1,0,1,0,1,1,1,1,1,94.11
2097,1,0,0,0,1,0,0,0,0,0,0,0,0,99.2
2099,1,0,0,0,0,0,1,1,1,0,1,0,1,100.55
2100,0,1,1,1,0,0,1,0,1,1,0,1,1,90.69
2104,0,1,1,1,0,0,0,1,1,0,1,0,1,89.94
2108,0,0,0,1,1,0,0,0,1,1,1,1,0,93.34
2109,1,1,1,0,1,0,0,1,1,1,1,1,1,122.09
2112,0,0,0,1,0,0,0,1,1,0,0,0,0,88.26
2113,1,1,1,0,0,0,1,1,1,1,1,1,0,106.39
2116,0,1,1,1,0,0,1,0,1,1,1,1,0,89.39
2121,1,1,1,0,0,0,1,1,1,1,1,1,1,106.23
2124,0,1,1,1,0,0,0,1,1,1,1,1,0,87.54
2125,1,0,0,0,1,0,0,0,1,0,1,0,0,99.58
2130,0,0,0,1,0,0,0,0,1,1,1,1,0,99.03
2131,1,0,0,0,0,0,1,0,0,0,0,0,0,97.22
2133,1,1,1,0,0,1,1,1,1,0,0,0,0,108.74
2134,0,1,1,1,0,1,0,1,0,0,1,0,0,93.41
2136,0,1,1,1,1,0,1,0,1,1,1,1,1,90.7
2137,1,0,0,0,0,0,0,1,1,0,1,0,1,104.93
2140,0,0,0,1,0,1,0,0,0,1,1,1,0,97.94
2143,1,0,0,0,0,1,0,0,1,1,1,1,0,98.11
2144,0,1,1,1,0,0,0,0,0,0,0,0,0,95.77
2145,1,1,1,0,1,0,0,1,0,0,0,0,1,128.78
2147,1,0,0,0,0,0,0,0,1,0,0,0,0,128.14
2148,0,1,1,1,0,0,1,0,1,1,1,1,0,90.09
2149,0,0,0,0,0,0,0,1,1,0,0,0,0,87.31
2150,0,0,0,1,1,0,0,0,1,1,1,1,0,97.43
2152,0,1,1,1,0,0,1,1,1,1,1,1,0,93.38
2153,1,0,0,0,1,0,1,1,0,1,1,1,0,102.63
2154,0,1,1,1,1,0,0,1,0,1,0,1,0,96.08
2155,0,1,1,0,0,0,0,1,0,1,1,1,0,105.65
2156,0,1,1,1,0,0,1,0,1,0,1,0,0,91.39
2158,0,1,1,1,0,1,0,0,1,0,0,0,0,93.11
2160,0,1,1,1,1,0,1,0,1,1,1,1,1,87.06
2161,1,0,0,0,0,0,0,0,1,0,0,0,0,99.52
2163,1,0,0,0,0,0,1,0,0,0,0,0,0,106.08
2165,0,0,0,1,1,0,0,0,1,1,1,1,0,89.02
2166,1,1,1,0,0,0,0,1,0,0,0,0,0,106.67
2169,0,0,0,1,0,0,0,0,1,0,0,0,0,89.0
2170,0,1,1,0,0,0,0,1,1,1,1,1,0,111.85
2172,1,1,1,0,0,0,1,1,1,0,1,0,0,117.36
2176,1,1,1,0,1,0,0,1,1,1,1,1,0,106.81
2177,1,1,1,0,0,0,0,1,0,0,0,0,1,128.36
2179,1,0,0,0,0,1,0,1,1,0,1,0,1,101.97
2181,1,0,0,0,0,0,0,0,0,1,0,1,0,119.08
2182,0,1,1,1,1,0,1,1,1,1,1,1,0,90.18
2183,1,1,1,0,0,0,0,1,1,0,1,0,1,128.1
2184,0,0,0,1,1,0,0,0,1,1,1,1,0,92.33
2186,0,1,1,0,0,1,0,1,0,1,0,1,1,119.01
2187,0,0,0,1,1,0,0,0,1,1,1,1,1,94.81
2188,0,0,0,0,1,0,0,0,1,0,0,0,0,79.22
2191,0,1,1,1,1,0,0,1,0,0,1,0,0,103.41
2193,0,1,1,1,0,1,1,1,0,1,1,1,0,89.74
2195,0,0,0,1,0,1,0,1,0,0,1,0,0,90.64
2196,1,1,1,0,1,0,1,1,1,0,1,0,0,111.86
2197,0,1,1,1,0,0,0,1,0,0,1,0,1,112.51
2198,1,1,1,0,0,1,1,1,0,1,0,1,0,109.78
2199,0,0,0,1,0,0,1,0,1,1,0,1,0,94.55
2202,0,1,1,1,0,0,1,0,1,1,0,1,0,93.95
2206,0,0,0,1,1,0,1,1,1,1,0,1,0,97.41
2207,1,1,1,0,0,1,1,1,0,1,0,1,0,115.82
2208,0,0,0,1,0,0,0,0,0,1,0,1,0,96.23
2210,0,1,1,1,0,1,0,0,1,0,1,0,1,98.59
2211,1,0,0,0,0,1,0,1,1,1,1,1,1,97.46
2212,0,1,1,1,0,0,0,1,1,0,1,0,0,90.49
2217,0,0,0,0,0,1,1,1,1,0,1,0,1,74.54
2221,1,1,1,0,0,1,1,1,1,0,1,0,0,106.82
2224,0,0,0,1,0,1,0,0,0,1,0,1,0,115.95
2227,1,1,1,0,0,1,1,1,0,1,0,1,0,121.03
2228,0,0,0,1,0,0,0,1,0,1,0,1,0,87.98
2229,1,1,1,0,1,0,0,1,0,0,0,0,1,113.88
2231,1,0,0,0,0,0,1,0,0,0,0,0,0,118.18
2232,0,1,1,1,0,0,0,1,1,0,1,0,1,100.9
2238,1,0,0,0,0,1,1,1,0,0,1,0,0,108.39
2239,0,1,1,1,0,0,0,1,0,0,1,0,0,87.53
2242,1,1,1,0,0,1,1,0,0,0,0,0,0,111.02
2243,0,1,1,1,0,1,1,0,1,1,0,1,1,91.38
2244,1,1,1,0,0,0,0,1,0,0,0,0,1,118.42
2245,0,0,0,1,0,0,0,0,1,0,1,0,0,93.39
2246,1,1,1,0,0,0,1,1,0,1,0,1,0,111.11
2247,0,1,1,1,0,1,1,0,1,1,1,1,1,88.8
2251,0,0,0,1,0,1,0,0,1,1,1,1,0,103.03
2255,0,0,0,1,1,0,1,0,0,1,1,1,1,90.57
2257,1,1,1,0,0,0,1,1,1,0,1,0,0,109.63
2260,0,1,1,1,0,0,1,1,1,1,1,1,0,94.81
2261,1,0,0,0,0,0,0,1,1,1,1,1,1,101.23
2263,0,1,1,1,1,0,1,1,1,1,1,1,1,93.48
2267,0,1,1,1,0,0,0,1,0,0,1,0,0,88.62
2268,1,0,0,0,1,0,0,1,0,1,1,1,0,99.68
2270,1,0,0,0,0,0,1,1,1,0,0,0,0,118.23
2272,1,1,1,0,0,0,0,1,0,0,1,0,0,116.3
2276,1,1,1,0,0,0,0,1,1,1,1,1,0,104.92
2278,1,1,1,0,0,1,1,1,1,1,1,1,0,122.72
2281,1,1,1,0,0,1,0,1,1,1,1,1,1,107.28
2284,0,1,1,1,0,0,1,1,1,1,0,1,0,88.41
2285,1,0,0,0,0,0,0,1,1,0,1,0,0,97.89
2286,0,1,1,1,1,0,1,0,1,1,1,1,0,88.95
2287,1,1,1,0,0,0,0,0,1,0,1,0,0,109.68
2290,1,0,0,0,0,0,1,1,1,0,1,0,1,100.16
2293,0,1,1,1,0,0,0,1,1,1,0,1,0,96.41
2294,1,0,0,0,0,1,0,0,0,0,0,0,0,99.66
2295,0,1,1,1,0,0,1,0,1,1,1,1,0,88.51
2296,1,0,0,0,1,0,0,1,1,1,1,1,1,101.0
2302,0,0,0,0,0,0,0,0,1,0,0,0,0,73.59
2303,1,0,0,0,0,1,1,0,0,0,0,0,0,100.12
2307,1,0,0,0,0,1,1,1,1,0,1,0,0,103.01
2310,1,1,1,0,0,0,1,1,0,1,0,1,0,111.74
2313,0,1,1,1,0,0,0,1,0,0,1,0,0,97.72
2314,1,1,1,0,0,1,1,1,1,1,1,1,0,111.31
2315,0,1,1,1,0,1,0,0,0,1,0,1,0,89.51
2317,0,1,1,1,1,0,1,1,0,1,1,1,0,91.33
2318,1,1,1,0,0,0,0,1,1,1,1,1,1,106.31
2319,0,0,0,0,0,1,0,0,1,0,0,0,0,89.19
2320,0,1,1,1,0,0,1,0,1,1,1,1,0,92.04
2323,1,1,1,0,0,0,0,1,1,1,1,1,1,114.88
2324,0,1,1,1,0,0,1,0,1,1,1,1,0,89.7
2327,1,1,1,0,1,0,0,1,1,0,1,0,1,108.88
2328,0,0,0,1,0,1,0,0,1,1,1,1,0,91.79
2336,0,0,0,1,0,0,1,1,0,1,0,1,0,93.65
2339,0,0,0,1,0,0,0,0,1,1,1,1,0,100.81
2341,1,1,1,0,0,0,0,1,1,0,1,0,1,106.19
2343,1,1,1,0,0,0,1,1,1,0,1,0,0,122.65
2344,0,1,1,1,0,0,1,0,1,1,1,1,0,99.98
2346,1,1,1,0,0,0,0,1,1,1,1,1,1,110.03
2347,0,1,1,1,1,0,0,1,0,0,1,0,0,88.98
2348,1,1,1,0,0,1,1,0,0,0,0,0,0,106.18
2350,0,1,1,1,0,0,0,0,0,1,0,1,0,88.57
2353,1,1,1,0,0,0,0,1,0,0,0,0,0,108.12
2356,0,1,1,1,1,0,0,1,0,0,1,0,0,100.37
2359,0,1,1,0,0,1,1,1,0,0,0,0,0,110.58
2362,0,0,0,1,0,0,0,1,0,1,0,1,0,88.92
2363,1,1,1,0,0,0,1,1,0,1,0,1,0,116.0
2365,0,0,0,0,0,1,0,1,1,1,1,1,1,83.98
2367,1,0,0,0,0,0,1,1,1,1,1,1,0,114.12
2368,0,1,1,1,0,0,1,0,1,1,0,1,0,88.29
2372,0,0,0,1,0,1,0,1,1,1,1,1,1,92.96
2375,1,1,1,0,0,0,1,1,0,1,0,1,0,122.4
2377,0,0,0,1,0,0,0,1,1,0,1,0,0,93.62
2379,1,0,0,0,1,0,0,0,0,0,0,0,0,101.71
2380,0,1,1,1,0,1,1,0,1,1,1,1,0,90.89
2381,1,1,1,0,1,0,1,1,1,0,1,0,0,108.52
2384,1,1,1,0,1,0,0,1,1,1,1,1,1,114.26
2385,0,1,1,1,0,0,0,1,0,0,0,0,1,91.21
2388,1,1,1,0,0,1,0,1,1,0,1,0,1,121.27
2391,1,1,1,0,1,0,1,1,0,1,0,1,0,121.28
2393,0,1,1,1,0,1,0,1,0,1,1,1,0,90.37
2394,1,0,0,0,0,1,0,1,1,0,1,0,1,98.58
2395,0,1,1,1,1,0,0,1,1,1,1,1,1,88.69
2397,0,0,0,1,1,0,0,1,1,0,1,0,1,94.16
2405,0,1,1,0,0,0,0,1,0,1,1,1,1,111.5
2406,0,1,1,1,0,0,0,1,1,1,1,1,0,100.75
2410,0,0,0,1,0,1,0,1,0,0,1,0,0,92.7
2411,1,1,1,0,1,0,0,0,1,1,1,1,0,113.39
2414,1,0,0,0,1,0,0,1,1,0,1,0,1,99.16
2416,1,0,0,0,1,0,1,1,1,0,1,0,0,104.18
2417,0,1,1,1,1,0,0,0,1,1,1,1,0,97.7
2418,1,0,0,0,0,0,0,0,0,0,0,0,0,101.18
2419,0,1,1,1,0,0,1,1,1,1,1,1,1,90.49
2421,1,1,1,0,0,1,1,1,1,0,1,0,0,108.48
2424,0,1,1,1,0,0,0,1,1,1,1,1,1,93.29
2425,1,0,0,0,0,1,1,0,0,0,0,0,0,100.5
2427,1,0,0,0,0,0,0,1,1,1,1,1,0,108.76
2428,0,1,1,1,0,0,1,1,1,1,0,1,0,93.97
2429,1,0,0,0,1,0,0,1,0,1,0,1,0,110.21
2430,0,0,0,1,0,1,1,1,1,1,1,1,0,88.34
2431,1,1,1,0,1,0,0,1,1,1,1,1,1,123.24
2433,1,1,1,0,1,0,0,0,0,1,1,1,0,107.35
2437,0,0,0,1,0,0,0,1,0,1,0,1,0,90.25
2439,0,1,1,1,1,0,1,1,1,1,1,1,0,88.92
2441,0,0,0,1,0,0,0,0,1,0,1,0,0,95.24
2442,1,1,1,0,0,1,0,1,1,1,1,1,0,115.22
2445,1,1,1,0,0,1,1,1,1,1,1,1,0,105.65
2446,0,1,1,1,0,1,0,1,1,1,1,1,1,90.86
2448,0,1,1,1,0,0,0,1,0,0,1,0,0,112.97
2449,1,0,0,0,0,1,1,0,1,0,1,0,1,114.8
2451,1,0,0,0,0,1,1,1,1,0,1,0,1,102.91
2452,0,1,1,1,1,0,1,0,1,1,1,1,0,98.33
2453,0,0,0,0,0,1,1,1,1,1,0,1,1,87.95
2456,0,1,1,1,0,0,1,1,1,1,1,1,0,91.85
2457,1,0,0,0,1,0,1,1,0,0,1,0,0,101.64
2458,0,1,1,1,0,0,0,1,0,1,1,1,0,133.36
2461,0,0,0,1,0,0,0,0,0,0,0,0,0,87.82
2462,0,1,1,0,1,0,1,1,1,1,0,1,0,114.56
2464,1,1,1,0,0,0,0,1,0,0,0,0,1,108.52
2466,1,1,1,0,0,0,1,1,1,0,1,0,0,109.03
2467,0,1,1,1,0,1,1,0,1,1,0,1,0,88.16
2470,1,1,1,0,0,0,1,1,1,0,1,0,0,103.91
2471,0,1,1,1,0,1,1,1,1,1,0,1,0,88.01
2472,1,1,1,0,0,0,0,1,1,1,1,1,1,109.91
2473,0,1,1,0,1,0,1,1,1,1,1,1,0,108.06
2475,1,1,1,0,0,0,1,1,0,1,1,1,0,110.17
2476,0,0,0,1,0,1,0,1,0,0,1,0,0,88.15
2477,1,1,1,0,0,1,1,1,0,1,0,1,0,118.14
2479,1,1,1,0,0,0,1,1,0,1,0,1,0,122.51
2482,1,0,0,0,0,0,1,0,0,0,0,0,0,96.14
2483,0,1,1,1,0,1,0,1,0,1,0,1,0,100.92
2484,1,1,1,0,0,0,0,1,0,0,0,0,1,106.03
2485,1,0,0,0,0,0,1,1,1,1,1,1,0,106.35
2486,0,1,1,1,0,1,1,1,0,0,1,0,0,89.41
2487,0,1,1,1,0,0,1,0,1,1,1,1,0,92.13
2488,1,0,0,0,1,0,1,1,1,1,1,1,1,99.83
2491,0,1,1,1,0,0,0,1,1,0,1,0,0,96.05
2493,1,1,1,0,0,0,1,1,1,0,1,0,0,105.97
2494,0,0,0,1,1,0,1,0,1,1,1,1,0,87.16
2495,1,1,1,0,0,1,1,1,1,1,0,1,0,110.47
2498,0,1,1,1,0,0,1,1,0,1,1,1,0,90.13
2499,1,0,0,0,0,0,0,1,1,1,1,1,1,99.24
2501,0,1,1,1,1,0,1,1,1,1,1,1,0,86.6
2502,1,1,1,0,0,0,1,1,0,1,1,1,0,106.05
2503,0,1,1,1,0,1,0,1,0,0,1,0,1,105.03
2504,1,0,0,0,0,0,1,1,1,0,1,0,0,98.95
2506,1,1,1,0,0,0,0,1,0,1,0,1,0,112.57
2512,1,1,1,0,1,0,0,1,0,0,0,0,0,106.09
2514,1,1,1,0,0,1,1,0,0,0,0,0,0,111.31
2516,1,0,0,0,0,0,0,1,1,1,1,1,1,134.21
2517,0,1,1,1,0,1,0,1,1,1,1,1,1,88.61
2522,0,1,1,1,1,0,1,1,1,1,1,1,0,92.8
2524,0,0,0,0,0,0,0,0,1,0,0,0,0,78.45
2526,1,1,1,0,1,0,0,1,1,0,1,0,0,115.82
2527,0,0,0,1,0,0,1,1,0,1,0,1,0,87.37
2528,0,1,1,1,0,0,1,1,0,1,1,1,0,87.05
2532,0,0,0,1,1,0,0,0,1,0,0,0,0,93.93
2534,0,1,1,1,0,0,0,1,0,0,1,0,0,88.18
2536,0,0,0,0,0,0,0,1,1,0,0,0,0,76.86
2537,0,1,1,1,0,1,1,1,1,1,0,1,0,89.85
2539,0,1,1,1,1,0,1,1,1,0,1,0,1,90.44
2540,1,0,0,0,0,1,1,0,0,0,0,0,0,111.58
2541,0,1,1,1,0,0,0,1,0,0,1,0,0,109.26
2542,1,0,0,0,0,1,0,0,1,0,0,0,0,106.31
2543,0,1,1,1,1,0,1,1,0,1,1,1,0,92.21
2545,0,0,0,1,0,1,1,1,1,1,1,1,0,91.38
2546,1,1,1,0,0,0,0,1,1,1,1,1,1,113.43
2547,0,1,1,1,0,1,1,0,1,1,0,1,0,91.35
2548,1,1,1,0,0,0,1,1,1,0,1,0,0,112.48
2549,0,0,0,1,1,0,0,0,1,1,1,1,0,97.99
2550,1,1,1,0,0,0,1,1,1,0,1,0,0,105.18
2551,0,0,0,0,0,0,1,1,1,1,1,1,0,76.64
2552,0,1,1,1,1,0,1,1,0,1,1,1,0,108.19
2554,0,1,1,1,0,0,1,0,1,1,1,1,0,100.1
2555,1,0,0,0,1,0,1,1,1,1,1,1,1,113.34
2557,1,1,1,0,0,0,0,1,1,1,1,1,1,104.37
2566,0,1,1,1,1,0,1,0,1,1,1,1,1,94.09
2568,0,0,0,0,1,0,0,0,1,0,0,0,0,76.18
2569,1,0,0,0,0,1,0,1,1,1,1,1,1,98.39
